HourUTC;PriceArea;SpotPriceDKK;;SpotPriceEUR
2017-03-31T00:00:00+00:00;DK1;181,88;tt2137;24,45
2017-03-31T01:00:00+00:00;DK1;171,47;tt2138;23,05
2017-03-31T02:00:00+00:00;DK1;174,44;tt2139;23,45
2017-03-31T03:00:00+00:00;DK1;202,64;tt2140;27,24
2017-03-31T04:00:00+00:00;DK1;246,16;tt2141;33,09
2017-03-31T05:00:00+00:00;DK1;275,54;tt2142;37,04
2017-03-31T06:00:00+00:00;DK1;280,45;tt2143;37,7
2017-03-31T07:00:00+00:00;DK1;269,89;tt2144;36,28
2017-03-31T08:00:00+00:00;DK1;267,28;tt2145;35,93
2017-03-31T09:00:00+00:00;DK1;247,87;tt2146;33,32
2017-03-31T10:00:00+00:00;DK1;223,32;tt2147;30,02
2017-03-31T11:00:00+00:00;DK1;213,72;tt2148;28,73
2017-03-31T12:00:00+00:00;DK1;213,2;tt2149;28,66
2017-03-31T13:00:00+00:00;DK1;210,45;tt2150;28,29
2017-03-31T14:00:00+00:00;DK1;210,97;tt2151;28,36
2017-03-31T15:00:00+00:00;DK1;226,37;tt2152;30,43
2017-03-31T16:00:00+00:00;DK1;251,74;tt2153;33,84
2017-03-31T17:00:00+00:00;DK1;252,18;tt2154;33,9
2017-03-31T18:00:00+00:00;DK1;222,2;tt2155;29,87
2017-03-31T19:00:00+00:00;DK1;218,56;tt2156;29,38
2017-03-31T20:00:00+00:00;DK1;213,2;tt2157;28,66
2017-03-31T21:00:00+00:00;DK1;210,82;tt2158;28,34
2017-03-31T22:00:00+00:00;DK1;196,56;tt2159;26,43
2017-03-31T23:00:00+00:00;DK1;205,48;tt2160;27,63
2017-04-01T00:00:00+00:00;DK1;202,14;tt2161;27,18
2017-04-01T01:00:00+00:00;DK1;200,06;tt2162;26,9
2017-04-01T02:00:00+00:00;DK1;200,8;tt2163;27
2017-04-01T03:00:00+00:00;DK1;203,1;tt2164;27,31
2017-04-01T04:00:00+00:00;DK1;222,14;tt2165;29,87
2017-04-01T05:00:00+00:00;DK1;238,65;tt2166;32,09
2017-04-01T06:00:00+00:00;DK1;255,98;tt2167;34,42
2017-04-01T07:00:00+00:00;DK1;261,04;tt2168;35,1
2017-04-01T08:00:00+00:00;DK1;214,93;tt2169;28,9
2017-04-01T09:00:00+00:00;DK1;201,47;tt2170;27,09
2017-04-01T10:00:00+00:00;DK1;193,59;tt2171;26,03
2017-04-01T11:00:00+00:00;DK1;193,88;tt2172;26,07
2017-04-01T12:00:00+00:00;DK1;188,08;tt2173;25,29
2017-04-01T13:00:00+00:00;DK1;184,51;tt2174;24,81
2017-04-01T14:00:00+00:00;DK1;190,76;tt2175;25,65
2017-04-01T15:00:00+00:00;DK1;208,16;tt2176;27,99
2017-04-01T16:00:00+00:00;DK1;250,33;tt2177;33,66
2017-04-01T17:00:00+00:00;DK1;287,81;tt2178;38,7
2017-04-01T18:00:00+00:00;DK1;294,06;tt2179;39,54
2017-04-01T19:00:00+00:00;DK1;261,71;tt2180;35,19
2017-04-01T20:00:00+00:00;DK1;256,2;tt2181;34,45
2017-04-01T21:00:00+00:00;DK1;236,94;tt2182;31,86
2017-04-01T22:00:00+00:00;DK1;244,83;tt2183;32,92
2017-04-01T23:00:00+00:00;DK1;204,52;tt2184;27,5
2017-04-02T00:00:00+00:00;DK1;199,09;tt2185;26,77
2017-04-02T01:00:00+00:00;DK1;198,35;tt2186;26,67
2017-04-02T02:00:00+00:00;DK1;197,01;tt2187;26,49
2017-04-02T03:00:00+00:00;DK1;196,49;tt2188;26,42
2017-04-02T04:00:00+00:00;DK1;198,2;tt2189;26,65
2017-04-02T05:00:00+00:00;DK1;201,85;tt2190;27,14
2017-04-02T06:00:00+00:00;DK1;216,13;tt2191;29,06
2017-04-02T07:00:00+00:00;DK1;219,84;tt2192;29,56
2017-04-02T08:00:00+00:00;DK1;212,26;tt2193;28,54
2017-04-02T09:00:00+00:00;DK1;209,73;tt2194;28,2
2017-04-02T10:00:00+00:00;DK1;204,15;tt2195;27,45
2017-04-02T11:00:00+00:00;DK1;199,47;tt2196;26,82
2017-04-02T12:00:00+00:00;DK1;196,04;tt2197;26,36
2017-04-02T13:00:00+00:00;DK1;193,52;tt2198;26,02
2017-04-02T14:00:00+00:00;DK1;173,36;tt2199;23,31
2017-04-02T15:00:00+00:00;DK1;193,37;tt2200;26
2017-04-02T16:00:00+00:00;DK1;220,14;tt2201;29,6
2017-04-02T17:00:00+00:00;DK1;238,21;tt2202;32,03
2017-04-02T18:00:00+00:00;DK1;218,65;tt2203;29,4
2017-04-02T19:00:00+00:00;DK1;214,04;tt2204;28,78
2017-04-02T20:00:00+00:00;DK1;210,18;tt2205;28,26
2017-04-02T21:00:00+00:00;DK1;204,97;tt2206;27,56
2017-04-02T22:00:00+00:00;DK1;209,28;tt2207;28,14
2017-04-02T23:00:00+00:00;DK1;208,32;tt2208;28,01
2017-04-03T00:00:00+00:00;DK1;207,87;tt2209;27,95
2017-04-03T01:00:00+00:00;DK1;206,98;tt2210;27,83
2017-04-03T02:00:00+00:00;DK1;209,43;tt2211;28,16
2017-04-03T03:00:00+00:00;DK1;216,72;tt2212;29,14
2017-04-03T04:00:00+00:00;DK1;267,74;tt2213;36
2017-04-03T05:00:00+00:00;DK1;320,39;tt2214;43,08
2017-04-03T06:00:00+00:00;DK1;348,36;tt2215;46,84
2017-04-03T07:00:00+00:00;DK1;321,88;tt2216;43,28
2017-04-03T08:00:00+00:00;DK1;351,56;tt2217;47,27
2017-04-03T09:00:00+00:00;DK1;326,27;tt2218;43,87
2017-04-03T10:00:00+00:00;DK1;281,65;tt2219;37,87
2017-04-03T11:00:00+00:00;DK1;266,25;tt2220;35,8
2017-04-03T12:00:00+00:00;DK1;233,9;tt2221;31,45
2017-04-03T13:00:00+00:00;DK1;222,97;tt2222;29,98
2017-04-03T14:00:00+00:00;DK1;230,26;tt2223;30,96
2017-04-03T15:00:00+00:00;DK1;239,4;tt2224;32,19
2017-04-03T16:00:00+00:00;DK1;278,6;tt2225;37,46
2017-04-03T17:00:00+00:00;DK1;310,73;tt2226;41,78
2017-04-03T18:00:00+00:00;DK1;324,19;tt2227;43,59
2017-04-03T19:00:00+00:00;DK1;289,83;tt2228;38,97
2017-04-03T20:00:00+00:00;DK1;261,64;tt2229;35,18
2017-04-03T21:00:00+00:00;DK1;231,15;tt2230;31,08
2017-04-03T22:00:00+00:00;DK1;234,8;tt2231;31,57
2017-04-03T23:00:00+00:00;DK1;224,09;tt2232;30,13
2017-04-04T00:00:00+00:00;DK1;217,84;tt2233;29,29
2017-04-04T01:00:00+00:00;DK1;219,18;tt2234;29,47
2017-04-04T02:00:00+00:00;DK1;221,63;tt2235;29,8
2017-04-04T03:00:00+00:00;DK1;236,73;tt2236;31,83
2017-04-04T04:00:00+00:00;DK1;261,64;tt2237;35,18
2017-04-04T05:00:00+00:00;DK1;226,99;tt2238;30,52
2017-04-04T06:00:00+00:00;DK1;233,31;tt2239;31,37
2017-04-04T07:00:00+00:00;DK1;225,8;tt2240;30,36
2017-04-04T08:00:00+00:00;DK1;222,23;tt2241;29,88
2017-04-04T09:00:00+00:00;DK1;216,8;tt2242;29,15
2017-04-04T10:00:00+00:00;DK1;214,49;tt2243;28,84
2017-04-04T11:00:00+00:00;DK1;212,41;tt2244;28,56
2017-04-04T12:00:00+00:00;DK1;209,66;tt2245;28,19
2017-04-04T13:00:00+00:00;DK1;209,14;tt2246;28,12
2017-04-04T14:00:00+00:00;DK1;141,09;tt2247;18,97
2017-04-04T15:00:00+00:00;DK1;278,82;tt2248;37,49
2017-04-04T16:00:00+00:00;DK1;232,86;tt2249;31,31
2017-04-04T17:00:00+00:00;DK1;243,35;tt2250;32,72
2017-04-04T18:00:00+00:00;DK1;247,59;tt2251;33,29
2017-04-04T19:00:00+00:00;DK1;243,94;tt2252;32,8
2017-04-04T20:00:00+00:00;DK1;233,31;tt2253;31,37
2017-04-04T21:00:00+00:00;DK1;221,11;tt2254;29,73
2017-04-04T22:00:00+00:00;DK1;202,81;tt2255;27,27
2017-04-04T23:00:00+00:00;DK1;201,77;tt2256;27,13
2017-04-05T00:00:00+00:00;DK1;200,72;tt2257;26,99
2017-04-05T01:00:00+00:00;DK1;199,61;tt2258;26,84
2017-04-05T02:00:00+00:00;DK1;197,38;tt2259;26,54
2017-04-05T03:00:00+00:00;DK1;198,72;tt2260;26,72
2017-04-05T04:00:00+00:00;DK1;220,21;tt2261;29,61
2017-04-05T05:00:00+00:00;DK1;201,69;tt2262;27,12
2017-04-05T06:00:00+00:00;DK1;214,33;tt2263;28,82
2017-04-05T07:00:00+00:00;DK1;213,14;tt2264;28,66
2017-04-05T08:00:00+00:00;DK1;210,91;tt2265;28,36
2017-04-05T09:00:00+00:00;DK1;209,5;tt2266;28,17
2017-04-05T10:00:00+00:00;DK1;20,38;tt2267;2,74
2017-04-05T11:00:00+00:00;DK1;1,19;tt2268;0,16
2017-04-05T12:00:00+00:00;DK1;0,59;tt2269;0,08
2017-04-05T13:00:00+00:00;DK1;0,15;tt2270;0,02
2017-04-05T14:00:00+00:00;DK1;-7,59;tt2271;-1,02
2017-04-05T15:00:00+00:00;DK1;0,3;tt2272;0,04
2017-04-05T16:00:00+00:00;DK1;0,37;tt2273;0,05
2017-04-05T17:00:00+00:00;DK1;0,74;tt2274;0,1
2017-04-05T18:00:00+00:00;DK1;11,23;tt2275;1,51
2017-04-05T19:00:00+00:00;DK1;0,67;tt2276;0,09
2017-04-05T20:00:00+00:00;DK1;0,3;tt2277;0,04
2017-04-05T21:00:00+00:00;DK1;0,07;tt2278;0,01
2017-04-05T22:00:00+00:00;DK1;59,56;tt2279;8,01
2017-04-05T23:00:00+00:00;DK1;73,39;tt2280;9,87
2017-04-06T00:00:00+00:00;DK1;67,22;tt2281;9,04
2017-04-06T01:00:00+00:00;DK1;110,79;tt2282;14,9
2017-04-06T02:00:00+00:00;DK1;163,59;tt2283;22
2017-04-06T03:00:00+00:00;DK1;182,55;tt2284;24,55
2017-04-06T04:00:00+00:00;DK1;226,2;tt2285;30,42
2017-04-06T05:00:00+00:00;DK1;221,81;tt2286;29,83
2017-04-06T06:00:00+00:00;DK1;227,84;tt2287;30,64
2017-04-06T07:00:00+00:00;DK1;226,5;tt2288;30,46
2017-04-06T08:00:00+00:00;DK1;223,15;tt2289;30,01
2017-04-06T09:00:00+00:00;DK1;218,02;tt2290;29,32
2017-04-06T10:00:00+00:00;DK1;214,45;tt2291;28,84
2017-04-06T11:00:00+00:00;DK1;212,29;tt2292;28,55
2017-04-06T12:00:00+00:00;DK1;210,66;tt2293;28,33
2017-04-06T13:00:00+00:00;DK1;209,62;tt2294;28,19
2017-04-06T14:00:00+00:00;DK1;208,8;tt2295;28,08
2017-04-06T15:00:00+00:00;DK1;162,33;tt2296;21,83
2017-04-06T16:00:00+00:00;DK1;163,44;tt2297;21,98
2017-04-06T17:00:00+00:00;DK1;127,38;tt2298;17,13
2017-04-06T18:00:00+00:00;DK1;209,02;tt2299;28,11
2017-04-06T19:00:00+00:00;DK1;208,65;tt2300;28,06
2017-04-06T20:00:00+00:00;DK1;107,37;tt2301;14,44
2017-04-06T21:00:00+00:00;DK1;59,41;tt2302;7,99
2017-04-06T22:00:00+00:00;DK1;0,74;tt2303;0,1
2017-04-06T23:00:00+00:00;DK1;0,74;tt2304;0,1
2017-04-07T00:00:00+00:00;DK1;0,97;tt2305;0,13
2017-04-07T01:00:00+00:00;DK1;0,97;tt2306;0,13
2017-04-07T02:00:00+00:00;DK1;155,17;tt2307;20,87
2017-04-07T03:00:00+00:00;DK1;201,27;tt2308;27,07
2017-04-07T04:00:00+00:00;DK1;210,34;tt2309;28,29
2017-04-07T05:00:00+00:00;DK1;214,95;tt2310;28,91
2017-04-07T06:00:00+00:00;DK1;215,92;tt2311;29,04
2017-04-07T07:00:00+00:00;DK1;215,7;tt2312;29,01
2017-04-07T08:00:00+00:00;DK1;214,8;tt2313;28,89
2017-04-07T09:00:00+00:00;DK1;213,69;tt2314;28,74
2017-04-07T10:00:00+00:00;DK1;212,87;tt2315;28,63
2017-04-07T11:00:00+00:00;DK1;212,87;tt2316;28,63
2017-04-07T12:00:00+00:00;DK1;212,5;tt2317;28,58
2017-04-07T13:00:00+00:00;DK1;210,94;tt2318;28,37
2017-04-07T14:00:00+00:00;DK1;209;tt2319;28,11
2017-04-07T15:00:00+00:00;DK1;210,49;tt2320;28,31
2017-04-07T16:00:00+00:00;DK1;211,46;tt2321;28,44
2017-04-07T17:00:00+00:00;DK1;212,42;tt2322;28,57
2017-04-07T18:00:00+00:00;DK1;212,94;tt2323;28,64
2017-04-07T19:00:00+00:00;DK1;212,27;tt2324;28,55
2017-04-07T20:00:00+00:00;DK1;207,67;tt2325;27,93
2017-04-07T21:00:00+00:00;DK1;203,43;tt2326;27,36
2017-04-07T22:00:00+00:00;DK1;208,07;tt2327;27,98
2017-04-07T23:00:00+00:00;DK1;207,11;tt2328;27,85
2017-04-08T00:00:00+00:00;DK1;206,96;tt2329;27,83
2017-04-08T01:00:00+00:00;DK1;207,63;tt2330;27,92
2017-04-08T02:00:00+00:00;DK1;208,15;tt2331;27,99
2017-04-08T03:00:00+00:00;DK1;210,45;tt2332;28,3
2017-04-08T04:00:00+00:00;DK1;210,01;tt2333;28,24
2017-04-08T05:00:00+00:00;DK1;213,06;tt2334;28,65
2017-04-08T06:00:00+00:00;DK1;213,58;tt2335;28,72
2017-04-08T07:00:00+00:00;DK1;216,25;tt2336;29,08
2017-04-08T08:00:00+00:00;DK1;216,55;tt2337;29,12
2017-04-08T09:00:00+00:00;DK1;215,29;tt2338;28,95
2017-04-08T10:00:00+00:00;DK1;213,28;tt2339;28,68
2017-04-08T11:00:00+00:00;DK1;211,05;tt2340;28,38
2017-04-08T12:00:00+00:00;DK1;206,81;tt2341;27,81
2017-04-08T13:00:00+00:00;DK1;204,06;tt2342;27,44
2017-04-08T14:00:00+00:00;DK1;205,69;tt2343;27,66
2017-04-08T15:00:00+00:00;DK1;209,19;tt2344;28,13
2017-04-08T16:00:00+00:00;DK1;210,82;tt2345;28,35
2017-04-08T17:00:00+00:00;DK1;211,42;tt2346;28,43
2017-04-08T18:00:00+00:00;DK1;212,09;tt2347;28,52
2017-04-08T19:00:00+00:00;DK1;212,16;tt2348;28,53
2017-04-08T20:00:00+00:00;DK1;212,01;tt2349;28,51
2017-04-08T21:00:00+00:00;DK1;208,82;tt2350;28,08
2017-04-08T22:00:00+00:00;DK1;208,92;tt2351;28,09
2017-04-08T23:00:00+00:00;DK1;206,69;tt2352;27,79
2017-04-09T00:00:00+00:00;DK1;205,5;tt2353;27,63
2017-04-09T01:00:00+00:00;DK1;204,83;tt2354;27,54
2017-04-09T02:00:00+00:00;DK1;204,9;tt2355;27,55
2017-04-09T03:00:00+00:00;DK1;203,64;tt2356;27,38
2017-04-09T04:00:00+00:00;DK1;205,35;tt2357;27,61
2017-04-09T05:00:00+00:00;DK1;205,94;tt2358;27,69
2017-04-09T06:00:00+00:00;DK1;209,29;tt2359;28,14
2017-04-09T07:00:00+00:00;DK1;218,96;tt2360;29,44
2017-04-09T08:00:00+00:00;DK1;206,61;tt2361;27,78
2017-04-09T09:00:00+00:00;DK1;196,35;tt2362;26,4
2017-04-09T10:00:00+00:00;DK1;178,8;tt2363;24,04
2017-04-09T11:00:00+00:00;DK1;176,64;tt2364;23,75
2017-04-09T12:00:00+00:00;DK1;170,84;tt2365;22,97
2017-04-09T13:00:00+00:00;DK1;155,67;tt2366;20,93
2017-04-09T14:00:00+00:00;DK1;149,27;tt2367;20,07
2017-04-09T15:00:00+00:00;DK1;181,77;tt2368;24,44
2017-04-09T16:00:00+00:00;DK1;240,98;tt2369;32,4
2017-04-09T17:00:00+00:00;DK1;220;tt2370;29,58
2017-04-09T18:00:00+00:00;DK1;207,28;tt2371;27,87
2017-04-09T19:00:00+00:00;DK1;210,11;tt2372;28,25
2017-04-09T20:00:00+00:00;DK1;196,5;tt2373;26,42
2017-04-09T21:00:00+00:00;DK1;179,1;tt2374;24,08
2017-04-09T22:00:00+00:00;DK1;181,85;tt2375;24,45
2017-04-09T23:00:00+00:00;DK1;171,21;tt2376;23,02
2017-04-10T00:00:00+00:00;DK1;151,43;tt2377;20,36
2017-04-10T01:00:00+00:00;DK1;91,18;tt2378;12,26
2017-04-10T02:00:00+00:00;DK1;148,38;tt2379;19,95
2017-04-10T03:00:00+00:00;DK1;193,45;tt2380;26,01
2017-04-10T04:00:00+00:00;DK1;205,8;tt2381;27,67
2017-04-10T05:00:00+00:00;DK1;213,68;tt2382;28,73
2017-04-10T06:00:00+00:00;DK1;214,13;tt2383;28,79
2017-04-10T07:00:00+00:00;DK1;212,42;tt2384;28,56
2017-04-10T08:00:00+00:00;DK1;209,37;tt2385;28,15
2017-04-10T09:00:00+00:00;DK1;205,05;tt2386;27,57
2017-04-10T10:00:00+00:00;DK1;178,57;tt2387;24,01
2017-04-10T11:00:00+00:00;DK1;133,21;tt2388;17,91
2017-04-10T12:00:00+00:00;DK1;69,69;tt2389;9,37
2017-04-10T13:00:00+00:00;DK1;133,28;tt2390;17,92
2017-04-10T14:00:00+00:00;DK1;160,87;tt2391;21,63
2017-04-10T15:00:00+00:00;DK1;194,86;tt2392;26,2
2017-04-10T16:00:00+00:00;DK1;198,21;tt2393;26,65
2017-04-10T17:00:00+00:00;DK1;200,81;tt2394;27
2017-04-10T18:00:00+00:00;DK1;199,55;tt2395;26,83
2017-04-10T19:00:00+00:00;DK1;195,98;tt2396;26,35
2017-04-10T20:00:00+00:00;DK1;164,37;tt2397;22,1
2017-04-10T21:00:00+00:00;DK1;50,28;tt2398;6,76
2017-04-10T22:00:00+00:00;DK1;36,96;tt2399;4,97
2017-04-10T23:00:00+00:00;DK1;0,97;tt2400;0,13
2017-04-11T00:00:00+00:00;DK1;10,11;tt2401;1,36
2017-04-11T01:00:00+00:00;DK1;41,94;tt2402;5,64
2017-04-11T02:00:00+00:00;DK1;77,19;tt2403;10,38
2017-04-11T03:00:00+00:00;DK1;134,01;tt2404;18,02
2017-04-11T04:00:00+00:00;DK1;185,03;tt2405;24,88
2017-04-11T05:00:00+00:00;DK1;204,81;tt2406;27,54
2017-04-11T06:00:00+00:00;DK1;206;tt2407;27,7
2017-04-11T07:00:00+00:00;DK1;204,88;tt2408;27,55
2017-04-11T08:00:00+00:00;DK1;204,43;tt2409;27,49
2017-04-11T09:00:00+00:00;DK1;203,17;tt2410;27,32
2017-04-11T10:00:00+00:00;DK1;201,91;tt2411;27,15
2017-04-11T11:00:00+00:00;DK1;201,91;tt2412;27,15
2017-04-11T12:00:00+00:00;DK1;199,23;tt2413;26,79
2017-04-11T13:00:00+00:00;DK1;197,96;tt2414;26,62
2017-04-11T14:00:00+00:00;DK1;200,05;tt2415;26,9
2017-04-11T15:00:00+00:00;DK1;203,84;tt2416;27,41
2017-04-11T16:00:00+00:00;DK1;206,59;tt2417;27,78
2017-04-11T17:00:00+00:00;DK1;210,46;tt2418;28,3
2017-04-11T18:00:00+00:00;DK1;209,57;tt2419;28,18
2017-04-11T19:00:00+00:00;DK1;207,19;tt2420;27,86
2017-04-11T20:00:00+00:00;DK1;200,2;tt2421;26,92
2017-04-11T21:00:00+00:00;DK1;192,39;tt2422;25,87
2017-04-11T22:00:00+00:00;DK1;193,3;tt2423;25,99
2017-04-11T23:00:00+00:00;DK1;181,62;tt2424;24,42
2017-04-12T00:00:00+00:00;DK1;171,21;tt2425;23,02
2017-04-12T01:00:00+00:00;DK1;152,47;tt2426;20,5
2017-04-12T02:00:00+00:00;DK1;171,14;tt2427;23,01
2017-04-12T03:00:00+00:00;DK1;171,73;tt2428;23,09
2017-04-12T04:00:00+00:00;DK1;209,22;tt2429;28,13
2017-04-12T05:00:00+00:00;DK1;214,13;tt2430;28,79
2017-04-12T06:00:00+00:00;DK1;214,5;tt2431;28,84
2017-04-12T07:00:00+00:00;DK1;214,13;tt2432;28,79
2017-04-12T08:00:00+00:00;DK1;217,84;tt2433;29,29
2017-04-12T09:00:00+00:00;DK1;203,42;tt2434;27,35
2017-04-12T10:00:00+00:00;DK1;207,21;tt2435;27,86
2017-04-12T11:00:00+00:00;DK1;206,47;tt2436;27,76
2017-04-12T12:00:00+00:00;DK1;204,83;tt2437;27,54
2017-04-12T13:00:00+00:00;DK1;204,23;tt2438;27,46
2017-04-12T14:00:00+00:00;DK1;201,63;tt2439;27,11
2017-04-12T15:00:00+00:00;DK1;204,98;tt2440;27,56
2017-04-12T16:00:00+00:00;DK1;210,48;tt2441;28,3
2017-04-12T17:00:00+00:00;DK1;211,6;tt2442;28,45
2017-04-12T18:00:00+00:00;DK1;211,67;tt2443;28,46
2017-04-12T19:00:00+00:00;DK1;209,89;tt2444;28,22
2017-04-12T20:00:00+00:00;DK1;203,19;tt2445;27,32
2017-04-12T21:00:00+00:00;DK1;171,43;tt2446;23,05
2017-04-12T22:00:00+00:00;DK1;133,92;tt2447;18,01
2017-04-12T23:00:00+00:00;DK1;119,05;tt2448;16,01
2017-04-13T00:00:00+00:00;DK1;133,48;tt2449;17,95
2017-04-13T01:00:00+00:00;DK1;147,23;tt2450;19,8
2017-04-13T02:00:00+00:00;DK1;148,87;tt2451;20,02
2017-04-13T03:00:00+00:00;DK1;198,99;tt2452;26,76
2017-04-13T04:00:00+00:00;DK1;206,8;tt2453;27,81
2017-04-13T05:00:00+00:00;DK1;208,65;tt2454;28,06
2017-04-13T06:00:00+00:00;DK1;211,03;tt2455;28,38
2017-04-13T07:00:00+00:00;DK1;211,63;tt2456;28,46
2017-04-13T08:00:00+00:00;DK1;211,7;tt2457;28,47
2017-04-13T09:00:00+00:00;DK1;215,35;tt2458;28,96
2017-04-13T10:00:00+00:00;DK1;200,85;tt2459;27,01
2017-04-13T11:00:00+00:00;DK1;203,9;tt2460;27,42
2017-04-13T12:00:00+00:00;DK1;203,3;tt2461;27,34
2017-04-13T13:00:00+00:00;DK1;202,41;tt2462;27,22
2017-04-13T14:00:00+00:00;DK1;205,16;tt2463;27,59
2017-04-13T15:00:00+00:00;DK1;208,65;tt2464;28,06
2017-04-13T16:00:00+00:00;DK1;209,55;tt2465;28,18
2017-04-13T17:00:00+00:00;DK1;209,55;tt2466;28,18
2017-04-13T18:00:00+00:00;DK1;210,29;tt2467;28,28
2017-04-13T19:00:00+00:00;DK1;208,73;tt2468;28,07
2017-04-13T20:00:00+00:00;DK1;206,5;tt2469;27,77
2017-04-13T21:00:00+00:00;DK1;204,19;tt2470;27,46
2017-04-13T22:00:00+00:00;DK1;203,95;tt2471;27,42
2017-04-13T23:00:00+00:00;DK1;199,19;tt2472;26,78
2017-04-14T00:00:00+00:00;DK1;198,22;tt2473;26,65
2017-04-14T01:00:00+00:00;DK1;198,82;tt2474;26,73
2017-04-14T02:00:00+00:00;DK1;198,52;tt2475;26,69
2017-04-14T03:00:00+00:00;DK1;199,04;tt2476;26,76
2017-04-14T04:00:00+00:00;DK1;200,31;tt2477;26,93
2017-04-14T05:00:00+00:00;DK1;206,03;tt2478;27,7
2017-04-14T06:00:00+00:00;DK1;211,69;tt2479;28,46
2017-04-14T07:00:00+00:00;DK1;209,97;tt2480;28,23
2017-04-14T08:00:00+00:00;DK1;206,93;tt2481;27,82
2017-04-14T09:00:00+00:00;DK1;207,37;tt2482;27,88
2017-04-14T10:00:00+00:00;DK1;203,13;tt2483;27,31
2017-04-14T11:00:00+00:00;DK1;205,96;tt2484;27,69
2017-04-14T12:00:00+00:00;DK1;205,66;tt2485;27,65
2017-04-14T13:00:00+00:00;DK1;206,7;tt2486;27,79
2017-04-14T14:00:00+00:00;DK1;210,79;tt2487;28,34
2017-04-14T15:00:00+00:00;DK1;215,33;tt2488;28,95
2017-04-14T16:00:00+00:00;DK1;219,35;tt2489;29,49
2017-04-14T17:00:00+00:00;DK1;228,5;tt2490;30,72
2017-04-14T18:00:00+00:00;DK1;239,06;tt2491;32,14
2017-04-14T19:00:00+00:00;DK1;226,12;tt2492;30,4
2017-04-14T20:00:00+00:00;DK1;222,17;tt2493;29,87
2017-04-14T21:00:00+00:00;DK1;215,63;tt2494;28,99
2017-04-14T22:00:00+00:00;DK1;224,03;tt2495;30,12
2017-04-14T23:00:00+00:00;DK1;226,93;tt2496;30,51
2017-04-15T00:00:00+00:00;DK1;214,36;tt2497;28,82
2017-04-15T01:00:00+00:00;DK1;193,24;tt2498;25,98
2017-04-15T02:00:00+00:00;DK1;206,93;tt2499;27,82
2017-04-15T03:00:00+00:00;DK1;205,29;tt2500;27,6
2017-04-15T04:00:00+00:00;DK1;207,37;tt2501;27,88
2017-04-15T05:00:00+00:00;DK1;207,3;tt2502;27,87
2017-04-15T06:00:00+00:00;DK1;210,94;tt2503;28,36
2017-04-15T07:00:00+00:00;DK1;213,69;tt2504;28,73
2017-04-15T08:00:00+00:00;DK1;213,99;tt2505;28,77
2017-04-15T09:00:00+00:00;DK1;212,5;tt2506;28,57
2017-04-15T10:00:00+00:00;DK1;210,05;tt2507;28,24
2017-04-15T11:00:00+00:00;DK1;208,04;tt2508;27,97
2017-04-15T12:00:00+00:00;DK1;196,59;tt2509;26,43
2017-04-15T13:00:00+00:00;DK1;195,92;tt2510;26,34
2017-04-15T14:00:00+00:00;DK1;190,04;tt2511;25,55
2017-04-15T15:00:00+00:00;DK1;205,74;tt2512;27,66
2017-04-15T16:00:00+00:00;DK1;207,59;tt2513;27,91
2017-04-15T17:00:00+00:00;DK1;209,38;tt2514;28,15
2017-04-15T18:00:00+00:00;DK1;211,83;tt2515;28,48
2017-04-15T19:00:00+00:00;DK1;211,16;tt2516;28,39
2017-04-15T20:00:00+00:00;DK1;206,7;tt2517;27,79
2017-04-15T21:00:00+00:00;DK1;205,14;tt2518;27,58
2017-04-15T22:00:00+00:00;DK1;211,02;tt2519;28,37
2017-04-15T23:00:00+00:00;DK1;209,68;tt2520;28,19
2017-04-16T00:00:00+00:00;DK1;209,23;tt2521;28,13
2017-04-16T01:00:00+00:00;DK1;208,78;tt2522;28,07
2017-04-16T02:00:00+00:00;DK1;209,23;tt2523;28,13
2017-04-16T03:00:00+00:00;DK1;210,64;tt2524;28,32
2017-04-16T04:00:00+00:00;DK1;210,64;tt2525;28,32
2017-04-16T05:00:00+00:00;DK1;209,83;tt2526;28,21
2017-04-16T06:00:00+00:00;DK1;211,69;tt2527;28,46
2017-04-16T07:00:00+00:00;DK1;211,61;tt2528;28,45
2017-04-16T08:00:00+00:00;DK1;212,43;tt2529;28,56
2017-04-16T09:00:00+00:00;DK1;213,77;tt2530;28,74
2017-04-16T10:00:00+00:00;DK1;212,06;tt2531;28,51
2017-04-16T11:00:00+00:00;DK1;210,72;tt2532;28,33
2017-04-16T12:00:00+00:00;DK1;207,97;tt2533;27,96
2017-04-16T13:00:00+00:00;DK1;206,03;tt2534;27,7
2017-04-16T14:00:00+00:00;DK1;206,33;tt2535;27,74
2017-04-16T15:00:00+00:00;DK1;189,15;tt2536;25,43
2017-04-16T16:00:00+00:00;DK1;231,1;tt2537;31,07
2017-04-16T17:00:00+00:00;DK1;231,1;tt2538;31,07
2017-04-16T18:00:00+00:00;DK1;237,94;tt2539;31,99
2017-04-16T19:00:00+00:00;DK1;236,23;tt2540;31,76
2017-04-16T20:00:00+00:00;DK1;229,83;tt2541;30,9
2017-04-16T21:00:00+00:00;DK1;221,13;tt2542;29,73
2017-04-16T22:00:00+00:00;DK1;211,98;tt2543;28,5
2017-04-16T23:00:00+00:00;DK1;178,59;tt2544;24,01
2017-04-17T00:00:00+00:00;DK1;164,16;tt2545;22,07
2017-04-17T01:00:00+00:00;DK1;156,79;tt2546;21,08
2017-04-17T02:00:00+00:00;DK1;205,81;tt2547;27,67
